0.898145 -0.8521 0 0 
0.62343 0.289023 0 0 
0.957455 0.590605 0 0 
-0.243768 0.923963 0 0 
-0.057206 -0.048608 0 0 
0.693427 -0.178473 0 0 
-0.840042 -0.395942 0 0 
0.418623 -0.634687 0 0 
0.350251 0.421337 0 0 
0.539089 0.395945 0 0 
-0.546501 0.796519 0 0 
-0.009663 -0.284076 0 0 
-0.504614 -0.598794 0 0 
-0.73115 -0.061291 0 0 
0.343231 0.854002 0 0 
-0.960731 -0.152466 0 0 
-0.278264 0.612084 0 0 
-0.967656 -0.463662 0 0 
0.531201 -0.855438 0 0 
0.802524 0.797534 0 0 
-0.343286 0.929016 0 0 
-0.638342 -0.513906 0 0 
0.331949 -0.114011 0 0 
0.2643 0.182921 0 0 
0.242486 -0.409279 0 0 
0.094238 -0.610085 0 0 
-0.878825 0.493436 0 0 
0.562688 0.667354 0 0 
-0.627345 -0.602694 0 0 
0.677163 -0.914399 0 0 
-0.152149 -0.327324 0 0 
0.150056 0.27878 0 0 
0.356532 -0.96341 0 0 
0.528922 0.057666 0 0 
0.808017 -0.935202 0 0 
-0.507012 -0.209425 0 0 
-0.834082 -0.58966 0 0 
0.95451 -0.686417 0 0 
-0.612488 -0.888966 0 0 
0.571281 0.420235 0 0 
0.068375 -0.127669 0 0 
0.740573 0.754327 0 0 
0.940215 -0.806938 0 0 
-0.561335 0.83681 0 0 
0.038059 -0.554027 0 0 
-0.710425 0.459614 0 0 
-0.711446 -0.021453 0 0 
-0.726936 -0.250162 0 0 
0.532519 0.763781 0 0 
0.037353 -0.853749 0 0 
-0.521593 -0.633699 0 0 
-0.001487 0.602184 0 0 
0.084443 0.979014 0 0 
0.524011 -0.115819 0 0 
-0.55237 0.88312 0 0 
-0.209967 0.72373 0 0 
0.513194 0.880046 0 0 
0.747952 -0.482555 0 0 
-0.08502 0.647911 0 0 
-0.139407 0.286852 0 0 
0.435222 -0.440136 0 0 
0.025241 0.196344 0 0 
-0.292901 0.526806 0 0 
0.317169 -0.970483 0 0 
0.122607 0.966206 0 0 
-0.22874 -0.07955 0 0 
0.97471 0.908564 0 0 
-0.274663 0.599088 0 0 
-0.189727 0.306479 0 0 
-0.738741 -0.166268 0 0 
0.564405 -0.977542 0 0 
0.625285 0.9266 0 0 
-0.008417 0.789723 0 0 
-0.014863 0.65762 0 0 
-0.198322 -0.223742 0 0 
0.657586 -0.967409 0 0 
0.683648 0.290402 0 0 
0.140236 -0.873089 0 0 
0.644522 -0.355223 0 0 
0.8878 -0.091018 0 0 
0.660839 -0.239199 0 0 
0.96945 -0.849801 0 0 
0.740069 -0.211241 0 0 
-0.768429 0.043646 0 0 
0.931812 0.508767 0 0 
-0.169393 -0.461522 0 0 
-0.966877 -0.337334 0 0 
0.188241 -0.19936 0 0 
0.098883 -0.464259 0 0 
-0.665579 0.196899 0 0 
0.174832 0.102086 0 0 
-0.786164 0.574475 0 0 
-0.55726 -0.256259 0 0 
-0.184134 0.754332 0 0 
0.779179 -0.959199 0 0 
0.689022 0.552199 0 0 
0.083462 -0.251546 0 0 
0.056784 0.205892 0 0 
-0.970847 -0.110208 0 0 
0.703226 -0.050339 0 0 
0.303483 0.067976 0 0 
-0.234373 -0.616277 0 0 
-0.412719 -0.301923 0 0 
-0.839607 -0.023293 0 0 
0.392877 0.135651 0 0 
0.404104 -0.715446 0 0 
-0.801805 0.442828 0 0 
0.474551 0.200394 0 0 
0.158688 -0.338151 0 0 
0.675415 0.254378 0 0 
-0.922758 -0.878538 0 0 
-0.456185 -0.714768 0 0 
0.806227 0.309745 0 0 
0.515911 -0.793595 0 0 
0.673587 -0.038418 0 0 
0.776111 -0.3074 0 0 
-0.64572 0.438816 0 0 
0.436733 -0.003596 0 0 
0.738015 -0.50095 0 0 
0.141309 0.102823 0 0 
-0.308139 0.340214 0 0 
-0.614134 -0.934709 0 0 
-0.975969 0.723693 0 0 
-0.76792 -0.668866 0 0 
-0.436819 -0.80867 0 0 
-0.820586 0.506541 0 0 
-0.361273 0.070152 0 0 
0.237686 0.523972 0 0 
-0.880726 -0.508625 0 0 
0.632491 0.251329 0 0 
-0.352002 -0.0512 0 0 
-0.075527 0.684568 0 0 
0.673671 -0.244545 0 0 
0.487638 -0.368438 0 0 
0.190608 0.208809 0 0 
0.3787 -0.71805 0 0 
0.143766 0.813887 0 0 
0.236601 0.555247 0 0 
-0.46929 0.486407 0 0 
0.056215 -0.238789 0 0 
0.956422 0.123434 0 0 
0.562232 0.119338 0 0 
0.318225 -0.653961 0 0 
-0.680091 -0.408345 0 0 
-0.759301 -0.313511 0 0 
-0.075397 -0.509063 0 0 
-0.317055 -0.251407 0 0 
